N_iter,Min_dist,N_mc,Toler,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.1,50,0.1,0.1437,-0.004,0.996,1.0174,0.017400000000000082
100,0.1,50,0.05,0.1408,0.0022,0.9978,1.0041,0.0040999999999999925
100,0.1,50,0.01,0.1891,-1.0002,0.00019999999999997797,-0.0003,0.9997
100,0.1,50,0.0001,0.208,1.0,0.0,-1.0,0.0
100,0.1,100,0.1,0.3035,1.0174,0.017400000000000082,-1.0233,0.0233000000000001
100,0.1,100,0.05,0.3052,0.0085,0.9915,-1.0115,0.011500000000000066
100,0.1,100,0.01,0.3894,0.0,1.0,1.0003,0.00029999999999996696
100,0.1,100,0.0001,0.4166,-1.0,0.0,1.0,0.0
100,0.1,150,0.1,0.4171,1.0345,0.034499999999999975,-0.0026,0.9974
100,0.1,150,0.05,0.4245,0.0003,0.9997,-1.0154,0.01540000000000008
100,0.1,150,0.01,0.543,1.0002,0.00019999999999997797,-0.0,1.0
100,0.1,150,0.0001,0.7117,1.0,0.0,-1.0,0.0
100,0.1,200,0.1,0.5781,-1.0423,0.042300000000000004,-0.0027,0.9973
100,0.1,200,0.05,0.6005,-1.0091,0.009100000000000108,0.0009,0.9991
100,0.1,200,0.01,0.7419,0.0,1.0,-1.0002,0.00019999999999997797
100,0.1,200,0.0001,0.8644,-1.0,0.0,1.0,0.0
100,0.2,50,0.1,0.1264,1.0504,0.0504,-0.0203,0.9797
100,0.2,50,0.05,0.1373,-1.0301,0.030100000000000016,1.0114,0.011400000000000077
100,0.2,50,0.01,0.1744,1.0002,0.00019999999999997797,-1.0003,0.00029999999999996696
100,0.2,50,0.0001,0.2386,1.0,0.0,-1.0,0.0
100,0.2,100,0.1,0.2494,0.5572,0.44279999999999997,-0.0046,0.9954
100,0.2,100,0.05,0.2887,-1.0187,0.01869999999999994,1.0111,0.01110000000000011
100,0.2,100,0.01,0.3315,-0.0,1.0,-1.0007,0.0006999999999999229
100,0.2,100,0.0001,0.4428,-1.0,0.0,1.0,0.0
100,0.2,150,0.1,0.3829,-1.0246,0.024599999999999955,1.0536,0.05360000000000009
100,0.2,150,0.05,0.5111,1.0222,0.022199999999999998,0.0003,0.9997
100,0.2,150,0.01,0.5111,1.0004,0.00039999999999995595,-0.0001,0.9999
100,0.2,150,0.0001,0.6601,-1.0,0.0,1.0,0.0
100,0.2,200,0.1,0.5519,-1.0535,0.0535000000000001,1.0185,0.01849999999999996
100,0.2,200,0.05,0.6218,-0.0005,0.9995,1.0117,0.011700000000000044
100,0.2,200,0.01,0.6628,0.0,1.0,-1.0003,0.00029999999999996696
100,0.2,200,0.0001,0.8228,1.0,0.0,-1.0,0.0
100,0.25,50,0.1,0.1231,-1.0786,0.0786,1.1112,0.11119999999999997
100,0.25,50,0.05,0.1634,-0.0451,0.9549,-1.007,0.006999999999999895
100,0.25,50,0.01,0.1714,-0.0,1.0,1.0002,0.00019999999999997797
100,0.25,50,0.0001,0.1944,-0.0,1.0,1.0,0.0
100,0.25,100,0.1,0.2745,0.0052,0.9948,1.0277,0.027700000000000058
100,0.25,100,0.05,0.3165,-0.0012,0.9988,-1.0039,0.0039000000000000146
100,0.25,100,0.01,0.327,-0.0,1.0,1.0002,0.00019999999999997797
100,0.25,100,0.0001,0.4227,-1.0,0.0,1.0,0.0
100,0.25,150,0.1,0.3869,1.0162,0.016199999999999992,-0.0883,0.9117
100,0.25,150,0.05,0.4449,1.0046,0.0045999999999999375,-1.0164,0.01639999999999997
100,0.25,150,0.01,0.5458,0.0,1.0,1.0002,0.00019999999999997797
100,0.25,150,0.0001,0.6304,1.0,0.0,0.0,1.0
100,0.25,200,0.1,0.569,-1.0726,0.0726,0.0092,0.9908
100,0.25,200,0.05,0.6895,-1.0075,0.007500000000000062,1.0217,0.021700000000000053
100,0.25,200,0.01,0.7416,-0.0,1.0,1.0003,0.00029999999999996696
100,0.25,200,0.0001,0.8666,-1.0,0.0,1.0,0.0
100,0.5,50,0.1,0.1323,-1.0869,0.08689999999999998,1.0615,0.06150000000000011
100,0.5,50,0.05,0.1801,-1.0069,0.006899999999999906,1.0206,0.02059999999999995
100,0.5,50,0.01,0.1536,1.0003,0.00029999999999996696,-1.0004,0.00039999999999995595
100,0.5,50,0.0001,0.1946,-1.0,0.0,0.0,1.0
100,0.5,100,0.1,0.2549,-1.0185,0.01849999999999996,1.0166,0.016599999999999948
100,0.5,100,0.05,0.3187,1.0071,0.007100000000000106,-1.0172,0.017200000000000104
100,0.5,100,0.01,0.3839,1.0002,0.00019999999999997797,-0.0,1.0
100,0.5,100,0.0001,0.4491,-0.0,1.0,-1.0,0.0
100,0.5,150,0.1,0.4862,-0.0022,0.9978,-1.0182,0.018199999999999994
100,0.5,150,0.05,0.476,-1.0117,0.011700000000000044,-0.0003,0.9997
100,0.5,150,0.01,0.5763,0.0,1.0,1.0005,0.0004999999999999449
100,0.5,150,0.0001,0.6406,1.0,0.0,-1.0,0.0
100,0.5,200,0.1,0.5813,-1.0179,0.017900000000000027,1.0194,0.019400000000000084
100,0.5,200,0.05,0.5769,0.0004,0.9996,1.0138,0.013800000000000034
100,0.5,200,0.01,0.764,-0.0,1.0,-1.0003,0.00029999999999996696
100,0.5,200,0.0001,0.8351,-1.0,0.0,1.0,0.0
100,1.0,50,0.1,0.1338,0.005,0.995,-1.0327,0.03269999999999995
100,1.0,50,0.05,0.1536,-1.0229,0.02289999999999992,1.0383,0.0383
100,1.0,50,0.01,0.1991,-0.0,1.0,-1.0003,0.00029999999999996696
100,1.0,50,0.0001,0.2225,1.0,0.0,-1.0,0.0
100,1.0,100,0.1,0.2588,-1.0225,0.022499999999999964,0.0119,0.9881
100,1.0,100,0.05,0.3083,-1.0211,0.021099999999999897,1.0146,0.014599999999999946
100,1.0,100,0.01,0.384,1.0002,0.00019999999999997797,0.0,1.0
100,1.0,100,0.0001,0.4262,-1.0,0.0,1.0,0.0
100,1.0,150,0.1,0.4446,-1.0359,0.03590000000000004,1.0696,0.0696000000000001
100,1.0,150,0.05,0.4757,1.0206,0.02059999999999995,-1.0073,0.007300000000000084
100,1.0,150,0.01,0.4915,0.0,1.0,-1.0003,0.00029999999999996696
100,1.0,150,0.0001,0.6415,1.0,0.0,-1.0,0.0
100,1.0,200,0.1,0.5814,0.0064,0.9936,1.0627,0.06269999999999998
100,1.0,200,0.05,0.5722,1.0163,0.01629999999999998,-1.0049,0.004899999999999904
100,1.0,200,0.01,0.6856,-0.0,1.0,1.0003,0.00029999999999996696
100,1.0,200,0.0001,0.8448,-1.0,0.0,1.0,0.0
500,0.1,50,0.1,0.1383,-1.0263,0.02629999999999999,1.1124,0.11240000000000006
500,0.1,50,0.05,0.1469,1.016,0.016000000000000014,-1.0185,0.01849999999999996
500,0.1,50,0.01,0.1661,-1.0002,0.00019999999999997797,1.0013,0.0013000000000000789
500,0.1,50,0.0001,0.2082,1.0,0.0,-1.0,0.0
500,0.1,100,0.1,0.311,-1.0517,0.05170000000000008,-0.0126,0.9874
500,0.1,100,0.05,0.3177,-1.0227,0.022699999999999942,0.0004,0.9996
500,0.1,100,0.01,0.3635,0.0,1.0,1.001,0.0009999999999998899
500,0.1,100,0.0001,0.4121,-1.0,0.0,1.0,0.0
500,0.1,150,0.1,0.4053,0.007,0.993,1.0184,0.018399999999999972
500,0.1,150,0.05,0.4968,1.0121,0.0121,-1.0042,0.0041999999999999815
500,0.1,150,0.01,0.5076,0.0,1.0,1.0003,0.00029999999999996696
500,0.1,150,0.0001,0.6934,-1.0,0.0,1.0,0.0
500,0.1,200,0.1,0.5176,-1.0218,0.02180000000000004,1.0177,0.01770000000000005
500,0.1,200,0.05,0.6157,1.0087,0.00869999999999993,-0.0057,0.9943
500,0.1,200,0.01,0.7299,-0.0,1.0,1.0002,0.00019999999999997797
500,0.1,200,0.0001,0.8735,-1.0,0.0,1.0,0.0
500,0.2,50,0.1,0.1421,0.5862,0.41379999999999995,-1.0166,0.016599999999999948
500,0.2,50,0.05,0.1667,1.0063,0.006299999999999972,0.0011,0.9989
500,0.2,50,0.01,0.177,-0.0,1.0,-1.0005,0.0004999999999999449
500,0.2,50,0.0001,0.1947,1.0,0.0,0.0,1.0
500,0.2,100,0.1,0.2815,-1.0186,0.01859999999999995,1.078,0.07800000000000007
500,0.2,100,0.05,0.318,1.0058,0.005800000000000027,-0.0021,0.9979
500,0.2,100,0.01,0.3558,-1.0002,0.00019999999999997797,-0.0,1.0
500,0.2,100,0.0001,0.4754,1.0,0.0,-1.0,0.0
500,0.2,150,0.1,0.4058,1.0238,0.023800000000000043,-1.0378,0.037800000000000056
500,0.2,150,0.05,0.4614,-1.0537,0.05370000000000008,1.0121,0.0121
500,0.2,150,0.01,0.5651,-1.0002,0.00019999999999997797,0.0,1.0
500,0.2,150,0.0001,0.6709,1.0,0.0,-1.0,0.0
500,0.2,200,0.1,0.5495,-1.0219,0.02190000000000003,1.02,0.020000000000000018
500,0.2,200,0.05,0.6327,-0.0005,0.9995,1.0324,0.032399999999999984
500,0.2,200,0.01,0.7051,-0.0,1.0,1.0003,0.00029999999999996696
500,0.2,200,0.0001,0.8701,1.0,0.0,-1.0,0.0
500,0.25,50,0.1,0.1468,-1.0503,0.05030000000000001,1.0339,0.03390000000000004
500,0.25,50,0.05,0.19,1.01,0.010000000000000009,-1.0126,0.012599999999999945
500,0.25,50,0.01,0.1776,1.0006,0.0005999999999999339,-1.0002,0.00019999999999997797
500,0.25,50,0.0001,0.2131,1.0,0.0,-1.0,0.0
500,0.25,100,0.1,0.2715,1.018,0.018000000000000016,-1.0651,0.06509999999999994
500,0.25,100,0.05,0.3395,1.0053,0.005300000000000082,-1.0046,0.0045999999999999375
500,0.25,100,0.01,0.3487,0.0,1.0,1.0003,0.00029999999999996696
500,0.25,100,0.0001,0.4684,1.0,0.0,-1.0,0.0
500,0.25,150,0.1,0.4797,-1.0199,0.01990000000000003,0.0057,0.9943
500,0.25,150,0.05,0.5054,1.0087,0.00869999999999993,-0.0012,0.9988
500,0.25,150,0.01,0.5909,-0.0,1.0,1.0002,0.00019999999999997797
500,0.25,150,0.0001,0.6568,-1.0,0.0,1.0,0.0
500,0.25,200,0.1,0.5714,1.0231,0.0230999999999999,-1.0515,0.0515000000000001
500,0.25,200,0.05,0.6463,-1.0052,0.0052000000000000934,1.0064,0.006399999999999961
500,0.25,200,0.01,0.6876,-0.0,1.0,1.0002,0.00019999999999997797
500,0.25,200,0.0001,0.8903,-1.0,0.0,1.0,0.0
500,0.5,50,0.1,0.137,1.0245,0.024499999999999966,0.0106,0.9894
500,0.5,50,0.05,0.1471,1.005,0.004999999999999893,0.0055,0.9945
500,0.5,50,0.01,0.2203,-0.0,1.0,-1.0024,0.0023999999999999577
500,0.5,50,0.0001,0.2167,-1.0,0.0,1.0,0.0
500,0.5,100,0.1,0.2911,1.0215,0.021500000000000075,-1.0464,0.0464
500,0.5,100,0.05,0.3061,-1.0047,0.0046999999999999265,1.0106,0.010599999999999943
500,0.5,100,0.01,0.3851,0.0,1.0,1.0004,0.00039999999999995595
500,0.5,100,0.0001,0.4116,-1.0,0.0,1.0,0.0
500,0.5,150,0.1,0.4387,-1.0384,0.03839999999999999,0.0057,0.9943
500,0.5,150,0.05,0.4758,-1.015,0.014999999999999902,-0.0012,0.9988
500,0.5,150,0.01,0.5736,-1.0002,0.00019999999999997797,0.0,1.0
500,0.5,150,0.0001,0.6481,-1.0,0.0,1.0,0.0
500,0.5,200,0.1,0.6815,-1.0166,0.016599999999999948,1.0365,0.03649999999999998
500,0.5,200,0.05,0.6337,-1.0059,0.005900000000000016,1.0071,0.007100000000000106
500,0.5,200,0.01,0.7309,-1.0002,0.00019999999999997797,1.0002,0.00019999999999997797
500,0.5,200,0.0001,0.8541,-1.0,0.0,1.0,0.0
500,1.0,50,0.1,0.1399,1.0308,0.03079999999999994,-0.0339,0.9661
500,1.0,50,0.05,0.1666,1.0067,0.006699999999999928,-1.0293,0.029300000000000104
500,1.0,50,0.01,0.1764,1.0005,0.0004999999999999449,-1.0002,0.00019999999999997797
500,1.0,50,0.0001,0.2364,1.0,0.0,-1.0,0.0
500,1.0,100,0.1,0.2677,1.0247,0.024699999999999944,-1.0917,0.09169999999999989
500,1.0,100,0.05,0.2993,1.0141,0.014100000000000001,0.0007,0.9993
500,1.0,100,0.01,0.3481,-0.0,1.0,-1.0002,0.00019999999999997797
500,1.0,100,0.0001,0.4356,1.0,0.0,-1.0,0.0
500,1.0,150,0.1,0.4105,-1.0229,0.02289999999999992,1.0955,0.09549999999999992
500,1.0,150,0.05,0.5048,-1.0137,0.013700000000000045,1.006,0.006000000000000005
500,1.0,150,0.01,0.513,0.0,1.0,-1.0002,0.00019999999999997797
500,1.0,150,0.0001,0.6445,1.0,0.0,-1.0,0.0
500,1.0,200,0.1,0.5498,-1.0195,0.019500000000000073,1.0177,0.01770000000000005
500,1.0,200,0.05,0.6267,-0.001,0.999,1.025,0.02499999999999991
500,1.0,200,0.01,0.7009,1.0003,0.00029999999999996696,-0.0,1.0
500,1.0,200,0.0001,0.8963,1.0,0.0,-1.0,0.0
1000,0.1,50,0.1,0.1587,0.0155,0.9845,1.0295,0.02950000000000008
1000,0.1,50,0.05,0.1558,1.0249,0.024899999999999922,-0.0107,0.9893
1000,0.1,50,0.01,0.1901,1.0004,0.00039999999999995595,0.0,1.0
1000,0.1,50,0.0001,0.2213,1.0,0.0,-1.0,0.0
1000,0.1,100,0.1,0.3227,1.0181,0.018100000000000005,0.064,0.9359999999999999
1000,0.1,100,0.05,0.3163,-1.0084,0.008399999999999963,1.0041,0.0040999999999999925
1000,0.1,100,0.01,0.3459,0.0,1.0,-1.0005,0.0004999999999999449
1000,0.1,100,0.0001,0.446,1.0,0.0,-1.0,0.0
1000,0.1,150,0.1,0.4338,-1.0168,0.016799999999999926,1.0186,0.01859999999999995
1000,0.1,150,0.05,0.4622,1.0102,0.010199999999999987,-1.0041,0.0040999999999999925
1000,0.1,150,0.01,0.5438,0.0,1.0,-1.0004,0.00039999999999995595
1000,0.1,150,0.0001,0.6445,1.0,0.0,-1.0,0.0
1000,0.1,200,0.1,0.5509,-1.029,0.028999999999999915,1.0394,0.0394000000000001
1000,0.1,200,0.05,0.6094,0.0003,0.9997,1.0043,0.0042999999999999705
1000,0.1,200,0.01,0.6383,0.0,1.0,1.0002,0.00019999999999997797
1000,0.1,200,0.0001,0.8301,1.0,0.0,-1.0,0.0
1000,0.2,50,0.1,0.1657,-0.0127,0.9873,-1.0449,0.04489999999999994
1000,0.2,50,0.05,0.1936,-1.013,0.0129999999999999,0.0392,0.9608
1000,0.2,50,0.01,0.1946,0.0,1.0,1.0002,0.00019999999999997797
1000,0.2,50,0.0001,0.2326,-1.0,0.0,1.0,0.0
1000,0.2,100,0.1,0.3089,-1.1093,0.10929999999999995,-0.0974,0.9026
1000,0.2,100,0.05,0.3591,-1.0082,0.008199999999999985,1.0097,0.009700000000000042
1000,0.2,100,0.01,0.3752,0.0,1.0,1.0003,0.00029999999999996696
1000,0.2,100,0.0001,0.4417,-1.0,0.0,1.0,0.0
1000,0.2,150,0.1,0.5027,1.0343,0.0343,-0.947,0.05300000000000005
1000,0.2,150,0.05,0.4891,-1.0078,0.007800000000000029,0.0009,0.9991
1000,0.2,150,0.01,0.557,-0.0,1.0,-1.0003,0.00029999999999996696
1000,0.2,150,0.0001,0.6509,1.0,0.0,-1.0,0.0
1000,0.2,200,0.1,0.6081,1.0955,0.09549999999999992,-1.0209,0.02089999999999992
1000,0.2,200,0.05,0.5823,-1.0056,0.005600000000000049,1.0067,0.006699999999999928
1000,0.2,200,0.01,0.6801,-0.0,1.0,-1.0003,0.00029999999999996696
1000,0.2,200,0.0001,0.8126,-1.0,0.0,1.0,0.0
1000,0.25,50,0.1,0.1391,-1.1106,0.11060000000000003,1.083,0.08299999999999996
1000,0.25,50,0.05,0.1528,0.0194,0.9806,-0.5493,0.4507
1000,0.25,50,0.01,0.1719,-1.0002,0.00019999999999997797,1.0005,0.0004999999999999449
1000,0.25,50,0.0001,0.2371,1.0,0.0,-1.0,0.0
1000,0.25,100,0.1,0.3153,1.0615,0.06150000000000011,0.0193,0.9807
1000,0.25,100,0.05,0.3068,0.0003,0.9997,-1.0181,0.018100000000000005
1000,0.25,100,0.01,0.3744,-1.0002,0.00019999999999997797,0.0,1.0
1000,0.25,100,0.0001,0.4383,1.0,0.0,-1.0,0.0
1000,0.25,150,0.1,0.4056,-1.0253,0.0253000000000001,1.0321,0.03210000000000002
1000,0.25,150,0.05,0.4771,1.0049,0.004899999999999904,-1.0074,0.007400000000000073
1000,0.25,150,0.01,0.5307,0.0,1.0,1.0006,0.0005999999999999339
1000,0.25,150,0.0001,0.6929,1.0,0.0,-1.0,0.0
1000,0.25,200,0.1,0.6354,-1.0201,0.020100000000000007,1.0395,0.03950000000000009
1000,0.25,200,0.05,0.6401,-1.0049,0.004899999999999904,1.0207,0.02069999999999994
1000,0.25,200,0.01,0.7888,0.0,1.0,1.0002,0.00019999999999997797
1000,0.25,200,0.0001,0.9151,1.0,0.0,-1.0,0.0
1000,0.5,50,0.1,0.1409,-1.0191,0.019099999999999895,0.6036,0.3964
1000,0.5,50,0.05,0.1825,1.0512,0.05119999999999991,-0.0098,0.9902
1000,0.5,50,0.01,0.1984,1.0004,0.00039999999999995595,-1.0009,0.0008999999999999009
1000,0.5,50,0.0001,0.2318,1.0,0.0,-1.0,0.0
1000,0.5,100,0.1,0.3281,-1.0281,0.028100000000000014,0.0031,0.9969
1000,0.5,100,0.05,0.321,-1.0178,0.017800000000000038,1.006,0.006000000000000005
1000,0.5,100,0.01,0.3877,-1.0003,0.00029999999999996696,1.0002,0.00019999999999997797
1000,0.5,100,0.0001,0.45,1.0,0.0,-1.0,0.0
1000,0.5,150,0.1,0.4251,1.0204,0.020399999999999974,-1.0583,0.05830000000000002
1000,0.5,150,0.05,0.486,-0.0003,0.9997,1.0212,0.021200000000000108
1000,0.5,150,0.01,0.5653,-1.0002,0.00019999999999997797,-0.0,1.0
1000,0.5,150,0.0001,0.7061,1.0,0.0,-1.0,0.0
1000,0.5,200,0.1,0.5987,-1.0241,0.02410000000000001,1.1071,0.10709999999999997
1000,0.5,200,0.05,0.6934,1.0091,0.009100000000000108,-1.0041,0.0040999999999999925
1000,0.5,200,0.01,0.7785,0.0,1.0,-1.0003,0.00029999999999996696
1000,0.5,200,0.0001,0.7894,-1.0,0.0,1.0,0.0
1000,1.0,50,0.1,0.1761,1.0209,0.02089999999999992,-1.0664,0.06640000000000001
1000,1.0,50,0.05,0.1655,-1.0168,0.016799999999999926,1.0068,0.006799999999999917
1000,1.0,50,0.01,0.197,1.0002,0.00019999999999997797,0.0,1.0
1000,1.0,50,0.0001,0.2041,-1.0,0.0,1.0,0.0
1000,1.0,100,0.1,0.2641,1.0498,0.049800000000000066,-1.0172,0.017200000000000104
1000,1.0,100,0.05,0.3269,-1.0044,0.0043999999999999595,-0.0004,0.9996
1000,1.0,100,0.01,0.3202,0.0,1.0,1.0007,0.0006999999999999229
1000,1.0,100,0.0001,0.3832,-1.0,0.0,1.0,0.0
1000,1.0,150,0.1,0.4528,1.022,0.02200000000000002,-0.0492,0.9508
1000,1.0,150,0.05,0.4841,1.0227,0.022699999999999942,-1.0072,0.007200000000000095
1000,1.0,150,0.01,0.5818,0.0,1.0,1.0002,0.00019999999999997797
1000,1.0,150,0.0001,0.6426,1.0,0.0,-1.0,0.0
1000,1.0,200,0.1,0.5076,0.0353,0.9647,-1.0709,0.07089999999999996
1000,1.0,200,0.05,0.5974,1.016,0.016000000000000014,-0.0009,0.9991
1000,1.0,200,0.01,0.6844,-0.0,1.0,-1.0002,0.00019999999999997797
1000,1.0,200,0.0001,0.8191,-1.0,0.0,1.0,0.0
2000,0.1,50,0.1,0.1254,0.0002,0.9998,-1.0635,0.06349999999999989
2000,0.1,50,0.05,0.177,-1.0082,0.008199999999999985,1.0228,0.02279999999999993
2000,0.1,50,0.01,0.1874,-1.0002,0.00019999999999997797,1.0007,0.0006999999999999229
2000,0.1,50,0.0001,0.2223,-1.0,0.0,1.0,0.0
2000,0.1,100,0.1,0.3014,-1.0427,0.04269999999999996,1.017,0.016999999999999904
2000,0.1,100,0.05,0.3391,1.0121,0.0121,-1.009,0.008999999999999897
2000,0.1,100,0.01,0.401,-0.0,1.0,-1.0002,0.00019999999999997797
2000,0.1,100,0.0001,0.3913,-1.0,0.0,1.0,0.0
2000,0.1,150,0.1,0.4362,-1.0564,0.056400000000000006,0.5966,0.4034
2000,0.1,150,0.05,0.4345,-1.0425,0.04249999999999998,1.0107,0.010699999999999932
2000,0.1,150,0.01,0.5377,-1.0002,0.00019999999999997797,-0.0,1.0
2000,0.1,150,0.0001,0.6638,-1.0,0.0,1.0,0.0
2000,0.1,200,0.1,0.6197,1.0228,0.02279999999999993,-0.0117,0.9883
2000,0.1,200,0.05,0.6511,1.0045,0.0044999999999999485,-1.0097,0.009700000000000042
2000,0.1,200,0.01,0.7614,-0.0,1.0,1.0004,0.00039999999999995595
2000,0.1,200,0.0001,0.9083,-1.0,0.0,1.0,0.0
2000,0.2,50,0.1,0.1379,0.0714,0.9286,1.0701,0.07010000000000005
2000,0.2,50,0.05,0.1619,1.0377,0.03770000000000007,0.6161,0.3839
2000,0.2,50,0.01,0.1759,0.0,1.0,1.0002,0.00019999999999997797
2000,0.2,50,0.0001,0.2259,1.0,0.0,-1.0,0.0
2000,0.2,100,0.1,0.2534,1.1009,0.10089999999999999,-1.1063,0.10630000000000006
2000,0.2,100,0.05,0.2812,-0.0006,0.9994,-1.0065,0.00649999999999995
2000,0.2,100,0.01,0.3619,0.0,1.0,1.0003,0.00029999999999996696
2000,0.2,100,0.0001,0.3906,1.0,0.0,-0.0,1.0
2000,0.2,150,0.1,0.4405,1.026,0.026000000000000023,-1.0884,0.08840000000000003
2000,0.2,150,0.05,0.4848,-1.0048,0.0047999999999999154,1.0232,0.02320000000000011
2000,0.2,150,0.01,0.5544,1.0002,0.00019999999999997797,-1.0004,0.00039999999999995595
2000,0.2,150,0.0001,0.6865,1.0,0.0,-1.0,0.0
2000,0.2,200,0.1,0.6161,1.0182,0.018199999999999994,-1.0294,0.029400000000000093
2000,0.2,200,0.05,0.6657,0.0008,0.9992,1.0055,0.00550000000000006
2000,0.2,200,0.01,0.7941,-0.0,1.0,-1.0002,0.00019999999999997797
2000,0.2,200,0.0001,0.9007,1.0,0.0,-1.0,0.0
2000,0.25,50,0.1,0.1371,0.0651,0.9349,1.0627,0.06269999999999998
2000,0.25,50,0.05,0.1565,1.0189,0.018899999999999917,-1.0468,0.04679999999999995
2000,0.25,50,0.01,0.1623,0.0012,0.9988,1.0003,0.00029999999999996696
2000,0.25,50,0.0001,0.2221,1.0,0.0,-1.0,0.0
2000,0.25,100,0.1,0.3301,-1.0791,0.07909999999999995,-0.0143,0.9857
2000,0.25,100,0.05,0.34,1.0057,0.005700000000000038,-1.0213,0.021300000000000097
2000,0.25,100,0.01,0.3732,0.0,1.0,-1.0004,0.00039999999999995595
2000,0.25,100,0.0001,0.4521,-1.0,0.0,1.0,0.0
2000,0.25,150,0.1,0.3819,-1.0184,0.018399999999999972,1.0187,0.01869999999999994
2000,0.25,150,0.05,0.4525,1.0054,0.005400000000000071,0.0005,0.9995
2000,0.25,150,0.01,0.4624,0.0,1.0,1.0002,0.00019999999999997797
2000,0.25,150,0.0001,0.5946,1.0,0.0,-1.0,0.0
2000,0.25,200,0.1,0.589,-0.0025,0.9975,-1.0745,0.07450000000000001
2000,0.25,200,0.05,0.6572,1.0107,0.010699999999999932,-1.0137,0.013700000000000045
2000,0.25,200,0.01,0.7698,0.0,1.0,1.0002,0.00019999999999997797
2000,0.25,200,0.0001,0.8696,1.0,0.0,-1.0,0.0
2000,0.5,50,0.1,0.1288,0.0022,0.9978,-1.0492,0.04919999999999991
2000,0.5,50,0.05,0.1411,1.0095,0.009500000000000064,-1.0093,0.009300000000000086
2000,0.5,50,0.01,0.1749,-1.0004,0.00039999999999995595,0.0005,0.9995
2000,0.5,50,0.0001,0.2101,1.0,0.0,-1.0,0.0
2000,0.5,100,0.1,0.2618,1.0502,0.05020000000000002,-1.0172,0.017200000000000104
2000,0.5,100,0.05,0.3162,-1.004,0.0040000000000000036,1.0071,0.007100000000000106
2000,0.5,100,0.01,0.3295,1.0002,0.00019999999999997797,0.0,1.0
2000,0.5,100,0.0001,0.3964,1.0,0.0,-1.0,0.0
2000,0.5,150,0.1,0.4096,1.0873,0.08729999999999993,0.022,0.978
2000,0.5,150,0.05,0.4106,0.0006,0.9994,1.0335,0.033500000000000085
2000,0.5,150,0.01,0.5493,-0.0,1.0,1.0003,0.00029999999999996696
2000,0.5,150,0.0001,0.6211,1.0,0.0,-1.0,0.0
2000,0.5,200,0.1,0.5183,-1.0161,0.016100000000000003,1.1009,0.10089999999999999
2000,0.5,200,0.05,0.6381,1.0239,0.023900000000000032,-1.0223,0.022299999999999986
2000,0.5,200,0.01,0.7054,-0.0,1.0,-1.0002,0.00019999999999997797
2000,0.5,200,0.0001,0.8781,-1.0,0.0,1.0,0.0
2000,1.0,50,0.1,0.1597,1.0166,0.016599999999999948,-1.0169,0.016899999999999915
2000,1.0,50,0.05,0.1913,-1.0524,0.0524,1.0039,0.0039000000000000146
2000,1.0,50,0.01,0.1743,0.0,1.0,-1.001,0.0009999999999998899
2000,1.0,50,0.0001,0.2055,1.0,0.0,-1.0,0.0
2000,1.0,100,0.1,0.2817,-0.0047,0.9953,-1.0202,0.020199999999999996
2000,1.0,100,0.05,0.3204,0.0003,0.9997,-1.0123,0.012299999999999978
2000,1.0,100,0.01,0.4055,1.0002,0.00019999999999997797,0.0,1.0
2000,1.0,100,0.0001,0.4302,1.0,0.0,-1.0,0.0
2000,1.0,150,0.1,0.4514,-1.1014,0.10139999999999993,0.0098,0.9902
2000,1.0,150,0.05,0.4255,1.0102,0.010199999999999987,-1.0082,0.008199999999999985
2000,1.0,150,0.01,0.555,0.0,1.0,-1.0002,0.00019999999999997797
2000,1.0,150,0.0001,0.6459,-1.0,0.0,1.0,0.0
2000,1.0,200,0.1,0.5895,1.0582,0.05820000000000003,0.004,0.996
2000,1.0,200,0.05,0.6332,-0.0004,0.9996,-1.0238,0.023800000000000043
2000,1.0,200,0.01,0.7752,-1.0002,0.00019999999999997797,0.0,1.0
2000,1.0,200,0.0001,0.8608,1.0,0.0,-1.0,0.0
